,Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price,Age
308,nissan,x-trail,2020,blue,gas,automatic,2.5,-0.6208822793095027,riyadh,78000,3
309,toyota,camry,2018,gray,gas,automatic,2.5,1.3081050503996012,riyadh,75000,5
310,toyota,land cruiser,2014,white,gas,automatic,4.6,0.9608873310519626,eastern,138000,9
311,mercedes,gla,2021,gray,gas,automatic,1.5,-1.170653313213246,riyadh,233000,2
312,toyota,corolla,2020,white,gas,automatic,1.6,0.0639082227372292,makkah,53000,3
313,toyota,prado,2020,white,gas,automatic,2.7,-0.6883968358493213,riyadh,140000,3
314,hyundai,elantra,2020,white,gas,automatic,1.6,-0.4183386096900468,eastern,65000,3
315,lexus,is,2018,white,gas,automatic,2.5,0.2857417656537761,eastern,122000,5
316,toyota,rav4,2020,white,hybrid,automatic,2.5,-0.7269765824435035,makkah,120000,3
317,hyundai,elantra,2019,gray,gas,automatic,1.6,-0.7462664557405945,makkah,59000,4
318,chevrolet,captiva,2022,black,gas,cvt,1.5,-0.9295202520629594,riyadh,75000,1
319,hyundai,sonata,2019,gray,gas,automatic,2.4,0.034973412791592634,riyadh,75000,4
320,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.2235976938192642,riyadh,29900,3
321,toyota,land cruiser,2018,white,gas,automatic,4.6,0.33878891722077653,eastern,195000,5
322,mercedes,cla,2021,gray,gas,automatic,1.5,-1.1417088583309607,riyadh,233000,2
323,toyota,hilux,2018,white,gas,manual,2.7,-0.6208822793095027,eastern,77000,5
324,toyota,corolla,2020,white,gas,automatic,1.6,-0.39904873639295574,makkah,61000,3
325,lexus,es,2017,white,gas,automatic,3.5,0.006038602845956073,eastern,131000,6
326,hyundai,elantra,2019,white,gas,automatic,2.0,-0.4086936730415013,makkah,68000,4
327,chevrolet,traverse,2020,gray,gas,automatic,3.6,-1.0549044284940512,makkah,113000,3
328,hyundai,elantra,2020,white,gas,automatic,2.0,-0.032541143748226004,makkah,65000,3
329,toyota,fortuner,2019,white,gas,automatic,2.7,0.12177784262850232,riyadh,92000,4
330,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.2697101359359603,riyadh,29900,3
331,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.10350858760822394,riyadh,29900,3
332,toyota,prado,2016,white,gas,automatic,4.0,0.9083127813807409,eastern,107000,7
333,mercedes,cla,2021,gray,gas,automatic,1.5,-1.160998731628052,riyadh,204000,2
334,toyota,hilux,2018,white,gas,manual,2.7,0.31178309460484904,eastern,73000,5
335,ford,taurus,2023,white,gas,automatic,2.0,-1.2285132881678704,riyadh,122000,0
336,toyota,corolla,2020,white,gas,automatic,1.6,-0.5244329128240475,makkah,59000,3
337,ford,taurus,2015,white,gas,automatic,3.5,1.2695253038054193,eastern,60000,8
338,hyundai,elantra,2022,white,gas,cvt,1.6,-1.2353033235684465,makkah,95000,1
339,chevrolet,spark,2020,white,gas,automatic,1.4,-0.24793186898354455,riyadh,30000,3
340,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.029223285541126347,riyadh,30100,3
341,toyota,corolla,2020,white,gas,automatic,1.6,-0.9005854421173228,makkah,72000,3
342,toyota,corolla,2020,white,gas,automatic,1.6,-0.3508240531502282,makkah,66000,3
343,toyota,avalon,2022,white,gas,automatic,3.5,-1.1127740483853243,makkah,189000,1
344,hyundai,sonata,2019,black,gas,automatic,2.5,-1.0066797452513234,riyadh,74000,4
345,chevrolet,tahoe,2020,black,gas,automatic,1.0,-0.6691069625522303,riyadh,145000,3
346,nissan,altima,2020,gray,gas,cvt,2.5,-0.8620056955231408,riyadh,88000,3
347,toyota,fortuner,2015,white,gas,automatic,4.0,0.7791284999101222,eastern,85000,8
348,mercedes,a,2021,gray,gas,automatic,1.4,-1.160998731628052,riyadh,194000,2
349,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.3399349196740203,riyadh,30100,3
350,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.25757680563209007,riyadh,30100,3
351,toyota,hiace,2018,white,diesel,manual,2.8,-0.23894278802710014,eastern,90000,5
352,toyota,land cruiser,2020,white,gas,automatic,4.6,-0.29295443325895504,riyadh,250000,3
353,toyota,corolla,2020,gray,gas,automatic,1.6,-0.23508481336768192,makkah,62000,3
354,chevrolet,tahoe,2017,white,gas,automatic,5.3,-0.3508240531502282,makkah,128000,6
355,hyundai,elantra,2019,white,gas,automatic,1.6,-0.34117911650168264,makkah,61000,4
356,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.47822402134086595,riyadh,30100,3
357,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.14516506899329204,riyadh,30100,3
358,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.08076582699095361,riyadh,75000,4
359,toyota,fortuner,2019,white,gas,automatic,2.7,0.11213290597995679,riyadh,95000,4
360,chevrolet,silverado,2019,red,gas,automatic,5.3,-1.0153023186151233,eastern,135000,4
361,mercedes,a,2022,black,gas,automatic,1.4,-0.958580446185027,riyadh,178000,1
362,toyota,hiace,2017,white,gas,manual,2.7,0.44488322035477723,eastern,74000,6
363,toyota,land cruiser,2022,white,gas,cvt,3.5,-1.1224189850338697,riyadh,325000,1
364,toyota,corolla,2023,white,gas,cvt,2.0,-1.1995784782222338,makkah,89000,0
365,toyota,camry,2022,gray,gas,automatic,2.5,-1.2004947472038456,riyadh,112000,1
366,toyota,corolla,2020,gray,gas,automatic,1.6,0.24716201905959406,makkah,59000,3
367,toyota,land cruiser,2018,white,diesel,automatic,4.5,0.015683539494501592,riyadh,218000,5
368,lexus,is,2018,white,gas,automatic,3.5,-0.5437227861211386,riyadh,125000,5
369,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.2990210984108902,riyadh,30100,3
370,chevrolet,spark,2020,white,gas,automatic,1.4,-0.2780722960102493,riyadh,30100,3
371,hyundai,accent,2020,black,gas,automatic,1.4,-0.05183101704531705,makkah,44000,3
372,hyundai,elantra,2021,gray,gas,automatic,1.6,-0.39904873639295574,riyadh,77000,2
373,chevrolet,suburban,2022,gray,gas,automatic,5.3,-1.229477781832725,makkah,255000,1
374,nissan,patrol,2022,blue,gas,automatic,4.0,-1.2132164186432772,makkah,268000,1
375,ford,mustang,2022,blue,gas,automatic,2.3,-1.236229237486707,makkah,195000,1
376,chevrolet,spark,2020,black,gas,automatic,1.4,-0.2173863546176009,riyadh,30100,3
377,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.3506600892272029,riyadh,30200,3
378,toyota,land cruiser,2022,white,gas,automatic,3.5,-0.8523607588745952,makkah,290000,1
379,mercedes,cls,2022,black,gas,automatic,3.0,-1.2285132881678704,makkah,450000,1
380,chevrolet,tahoe,2020,gray,gas,automatic,5.3,-0.8523607588745952,makkah,165000,3
381,toyota,land cruiser,2021,white,gas,automatic,4.6,-0.39904873639295574,makkah,255000,2
382,ford,taurus,2022,brown,gas,automatic,2.0,-1.2285132881678704,makkah,145000,1
383,nissan,patrol,2021,gray,gas,automatic,4.0,-1.1799606770790922,makkah,255000,2
384,mercedes,g,2019,white,gas,automatic,4.0,-0.5919474693638661,makkah,720000,4
385,lexus,lx,2018,white,gas,automatic,5.7,-0.4183386096900468,makkah,345000,5
386,mercedes,c,2020,blue,gas,automatic,1.5,-1.1051256136230276,riyadh,225000,3
387,toyota,hilux,2019,white,gas,manual,2.7,-0.5437227861211386,eastern,85000,4
388,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.38208329282816417,riyadh,30300,3
389,chevrolet,spark,2020,white,gas,automatic,1.4,-0.3179444641153365,riyadh,30300,3
390,toyota,rush,2021,white,gas,automatic,1.5,-0.5919474693638661,riyadh,60000,2
391,chevrolet,tahoe,2018,white,gas,automatic,5.3,0.43041581538195894,riyadh,132000,5
392,ford,expedition,2021,black,gas,automatic,3.5,-0.997034808602778,makkah,195000,2
393,toyota,corolla,2020,white,gas,automatic,1.6,0.1603575892226844,makkah,53000,3
394,toyota,land cruiser,2021,white,diesel,manual,4.5,-0.5726575960667751,riyadh,142000,2
395,ford,edge,2016,gray,gas,automatic,3.5,0.07355315938577471,riyadh,75000,7
396,chevrolet,camaro,2017,gray,gas,automatic,3.6,0.015683539494501592,eastern,118000,6
397,ford,taurus,2015,gray,gas,automatic,3.5,0.8162132813237798,eastern,72000,8
398,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.19624465348398912,riyadh,30500,3
399,chevrolet,malibu,2020,white,gas,automatic,1.5,-0.2254398767191364,riyadh,58000,3
400,hyundai,elantra,2019,gray,gas,automatic,1.6,-0.6112373426609572,makkah,59000,4
401,nissan,sunny,2020,white,gas,automatic,1.5,-0.25630367399448206,eastern,40000,3
402,gmc,yukon,2007,white,gas,automatic,5.1,2.523367068116337,madinah,29000,16
403,mercedes,a,2021,black,gas,automatic,1.4,-1.1224189850338697,riyadh,182000,2
404,toyota,fortuner,2017,gray,gas,automatic,2.7,0.9415974577548715,eastern,70000,6
405,gmc,suburban,1995,white,gas,automatic,5.7,0.5461550551645052,eastern,26000,28
406,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.2833480763570037,riyadh,30500,3
407,chevrolet,spark,2020,white,gas,automatic,1.4,-0.12525791975069409,riyadh,30500,3
408,toyota,hiace,2017,white,gas,manual,2.7,1.2733832784648373,eastern,75000,6
409,toyota,corolla,2020,black,gas,automatic,1.6,-0.013251270451134967,makkah,52000,3
410,chevrolet,traverse,2019,white,gas,automatic,3.6,-1.0549044284940512,riyadh,130000,4
411,ford,mustang,2020,white,gas,automatic,2.2,-0.3025993699075006,eastern,139000,3
412,toyota,camry,2022,white,gas,automatic,2.5,-0.9295202520629594,makkah,112000,1
413,chevrolet,spark,2020,white,gas,automatic,1.4,-0.08482634531999127,riyadh,30700,3
414,chevrolet,spark,2020,white,gas,automatic,1.4,-0.2724396530074987,riyadh,30700,3
415,ford,taurus,2017,white,gas,automatic,2.0,-0.15792532017931776,makkah,65000,6
416,hyundai,elantra,2014,white,gas,automatic,1.6,-1.0259696185484146,riyadh,50000,9
417,hyundai,creta,2020,white,gas,automatic,1.6,0.015683539494501592,eastern,71000,3
418,ford,taurus,2020,white,gas,automatic,2.0,-0.2620906359836094,eastern,95000,3
419,lexus,lx,2020,white,gas,automatic,5.1,0.1700025258712299,madinah,320000,3
420,lexus,lx,2021,white,gas,automatic,5.7,-0.9005854421173228,eastern,470000,2
421,ford,f-150,2016,white,gas,automatic,5.0,0.10152347566655671,eastern,91000,7
422,mercedes,a,2021,gray,gas,automatic,1.4,-0.997034808602778,riyadh,179000,2
423,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.17342473337353043,riyadh,30700,3
424,chevrolet,spark,2020,white,gas,automatic,1.4,-0.2426850234467358,riyadh,30800,3
425,ford,taurus,2015,gray,gas,automatic,3.5,-0.43762848298713786,riyadh,59000,8
426,toyota,camry,2022,gray,gas,automatic,2.5,-0.9488101253600504,riyadh,100000,1
427,toyota,corolla,2020,gray,gas,automatic,1.6,-0.31224430655604607,makkah,55000,3
428,hyundai,accent,2016,white,gas,automatic,1.4,0.47864049862468655,riyadh,30000,7
429,nissan,patrol,2016,white,gas,automatic,5.6,0.4979303719217776,riyadh,115000,7
430,ford,mustang,2017,white,gas,manual,3.6,-1.1802886049251429,eastern,99000,6
431,toyota,yaris,2021,white,gas,cvt,1.5,-0.9295202520629594,makkah,62000,2
432,chevrolet,spark,2020,white,gas,automatic,1.4,-0.35563687653785236,riyadh,30800,3
433,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.40921449962052275,riyadh,30800,3
434,lexus,is,2016,gray,gas,automatic,2.0,0.3146765755994127,makkah,90000,7
435,toyota,hilux,2020,white,gas,automatic,4.0,-0.5630126594182296,makkah,130000,3
436,toyota,corolla,2019,white,gas,automatic,1.6,0.07355315938577471,riyadh,58000,4
437,ford,explorer,2016,white,gas,automatic,3.5,0.9415974577548715,eastern,86000,7
438,mercedes,s,2010,white,gas,automatic,3.8,2.156859475471607,madinah,59000,13
439,mercedes,a,2020,black,gas,automatic,1.4,-1.1224189850338697,riyadh,178000,3
440,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.1960903344976124,riyadh,30900,3
441,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.10443450152648431,riyadh,31000,3
442,mercedes,ml,2014,blue,gas,automatic,1.0,-0.21850516726883218,riyadh,115000,9
443,ford,taurus,2015,white,gas,automatic,3.5,0.8644379645665073,eastern,60000,8
444,ford,taurus,2018,black,gas,automatic,3.5,0.0639082227372292,eastern,85000,5
445,toyota,yaris,2019,white,gas,automatic,1.5,0.034973412791592634,makkah,39000,4
446,toyota,corolla,2020,gray,gas,automatic,1.6,-0.4183386096900468,riyadh,65000,3
447,ford,taurus,2018,black,gas,automatic,3.5,-0.11934557358513569,eastern,89000,5
448,toyota,prado,2018,white,gas,automatic,4.0,0.970532267700508,eastern,119000,5
449,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.31300625655128117,riyadh,31000,3
450,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.2991754173972669,riyadh,31000,3
451,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.43762848298713786,eastern,65000,3
452,hyundai,accent,2021,white,gas,automatic,1.4,-1.160998731628052,makkah,62000,2
453,toyota,land cruiser,2016,white,gas,automatic,4.6,0.6233145483528694,makkah,175000,7
454,ford,expedition,2018,black,gas,automatic,3.5,-0.38175536498211365,makkah,140000,5
455,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.23532593678389557,riyadh,31000,3
456,mercedes,glc,2020,gray,gas,automatic,1.5,-1.234001257120893,riyadh,248000,3
457,toyota,hilux,2018,white,gas,manual,2.7,-0.6588351050215293,eastern,83000,5
458,nissan,sentra,2014,black,gas,automatic,1.6,0.7390537881354156,riyadh,29000,9
459,gmc,yukon,2019,gray,gas,automatic,5.3,0.690829104892688,eastern,133000,4
460,toyota,hilux,2018,white,gas,manual,2.7,0.22208518377337572,eastern,71500,5
461,ford,taurus,2015,gray,gas,automatic,3.5,0.034973412791592634,riyadh,55000,8
462,toyota,corolla,2020,white,gas,automatic,1.6,-0.6922548105087396,eastern,66000,3
463,toyota,yaris,2019,gray,gas,automatic,1.5,-0.21579494007059088,makkah,39000,4
464,hyundai,elantra,2019,white,gas,automatic,2.0,-0.6305272159580483,riyadh,67500,4
465,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.35219363415432164,riyadh,31000,3
466,chevrolet,spark,2020,white,gas,automatic,1.4,-0.16785960492731966,riyadh,31000,3
467,toyota,rav4,2020,white,gas,automatic,2.0,-0.042186080396771526,eastern,96000,3
468,ford,mustang,2019,white,gas,automatic,5.0,-0.05183101704531705,eastern,149000,4
469,hyundai,elantra,2020,white,gas,automatic,1.6,-0.18686013012495434,eastern,63000,3
470,hyundai,azera,2019,white,gas,automatic,3.0,0.3050316389508672,riyadh,88000,4
471,hyundai,accent,2019,white,gas,automatic,1.4,-0.4665632929327744,makkah,48000,4
472,toyota,camry,2018,white,gas,automatic,2.5,-1.236798288748971,makkah,120000,5
473,hyundai,elantra,2020,gray,gas,automatic,1.6,-0.022896207099680488,eastern,65000,3
474,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.25479906387730894,riyadh,31200,3
475,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.4397793038597635,riyadh,31200,3
476,hyundai,sonata,2018,gray,diesel,automatic,1.7,-0.28330949661040955,madinah,70000,5
477,toyota,hilux,2018,white,gas,automatic,4.0,-0.8716506321716863,riyadh,115000,5
478,mercedes,glc,2020,white,gas,automatic,2.0,-1.0552323563401016,riyadh,266000,3
479,ford,taurus,2015,gray,gas,automatic,3.5,0.27609682900523064,riyadh,55000,8
480,toyota,yaris,2019,white,gas,automatic,1.5,-0.0036063338025894465,makkah,43000,4
481,nissan,datsun,2014,white,gas,manual,2.4,-0.061475953693862564,eastern,35000,9
482,toyota,yaris,2023,white,gas,cvt,1.3,-1.2285132881678704,makkah,75000,0
483,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.37244800111626725,riyadh,31300,3
484,lexus,rx,2016,white,gas,automatic,3.5,-0.254374686664773,makkah,160000,7
485,hyundai,sonata,2019,gray,gas,automatic,2.4,-0.3797588630958647,makkah,63000,4
486,hyundai,tucson,2022,gray,gas,automatic,1.6,-0.9680999986571415,makkah,97000,1
487,mercedes,e,2020,red,gas,automatic,2.5,-1.2242984508524561,makkah,260000,3
488,mercedes,gla,2020,black,gas,automatic,1.3,-1.1965885478611848,riyadh,210000,3
489,chevrolet,traverse,2019,white,gas,automatic,3.6,-1.0549044284940512,riyadh,130000,4
490,ford,taurus,2016,blue,gas,automatic,3.5,-0.11934557358513569,riyadh,69000,7
491,ford,explorer,2017,white,gas,automatic,3.5,0.07355315938577471,eastern,129000,6
492,chevrolet,spark,2020,white,gas,automatic,1.4,-0.2641835872363438,riyadh,31300,3
493,chevrolet,spark,2020,white,gas,automatic,1.4,-0.3363662931140584,riyadh,31500,3
494,kia,optima,2020,gray,gas,automatic,2.4,-0.7269765824435035,riyadh,78000,3
495,hyundai,accent,2019,gray,gas,automatic,1.4,-0.022896207099680488,makkah,48000,4
496,toyota,land cruiser,2014,white,gas,automatic,4.6,-0.032541143748226004,riyadh,145000,9
497,mercedes,cla,2022,black,gas,automatic,1.5,-1.0011917762983011,riyadh,214000,1
498,ford,taurus,2015,gray,gas,automatic,3.5,-0.3218892432045916,riyadh,59000,8
499,toyota,yaris,2021,gray,gas,cvt,1.5,-0.5244329128240475,eastern,57000,2
500,lexus,lx,2019,white,gas,automatic,5.7,-0.7317990507677762,eastern,397000,4
501,chevrolet,tahoe,2016,white,gas,automatic,5.3,0.38219113213923134,riyadh,103000,7
502,mercedes,e,2018,black,gas,automatic,2.0,-0.43762848298713786,makkah,142000,5
503,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.2876207832923094,riyadh,31500,3
504,chevrolet,spark,2020,white,gas,automatic,1.4,-0.4832200985248125,riyadh,31600,3
505,lexus,lx,2021,white,gas,automatic,5.7,-0.8446448095557588,riyadh,430000,2
506,toyota,land cruiser,2022,white,gas,automatic,3.5,-1.2236908198435976,riyadh,310000,1
507,ford,taurus,2022,black,gas,automatic,2.0,-0.8523607588745952,riyadh,117000,1
508,lexus,lx,2014,white,gas,automatic,5.7,-0.3604689897987737,riyadh,230000,9
509,toyota,land cruiser,2020,white,gas,automatic,4.6,0.19893733581686648,riyadh,222000,3
510,mercedes,e,2021,black,gas,automatic,1.5,-1.0427614532535323,riyadh,287000,2
511,toyota,avalon,2022,white,gas,automatic,3.5,-1.1417088583309607,riyadh,155000,1
512,toyota,prado,2020,white,gas,automatic,4.0,-0.3701139264473192,eastern,160000,3
513,toyota,camry,2018,black,gas,automatic,3.5,0.6329594850014149,makkah,81000,5
514,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.03001417034630708,riyadh,31700,3
515,lexus,lx,2015,white,gas,automatic,5.7,0.2568069557081396,riyadh,168000,8
516,mercedes,c,2022,black,gas,automatic,1.5,-0.9762499701251623,riyadh,218000,1
517,toyota,land cruiser,2011,white,gas,automatic,5.7,-0.273664559961864,eastern,142000,12
518,lexus,lx,2018,black,gas,automatic,5.7,-0.7462664557405945,riyadh,370000,5
519,lexus,rx,2015,white,gas,automatic,3.5,1.1152063174286908,makkah,94000,8
520,hyundai,elantra,2019,white,gas,automatic,1.6,-0.10970063693659017,makkah,61000,4
521,hyundai,elantra,2021,gray,gas,automatic,1.6,-0.6401721526065938,riyadh,73000,2
522,mercedes,glc,2020,black,gas,automatic,2.0,-1.12175348440512,riyadh,284000,3
523,toyota,hiace,2017,white,gas,manual,2.7,0.5972732194017965,eastern,74000,6
524,nissan,patrol,2020,gray,gas,automatic,4.0,-0.5919474693638661,makkah,210000,3
525,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.39904873639295574,riyadh,32000,3
526,nissan,altima,2018,white,gas,cvt,2.5,-0.19650506677349985,riyadh,78000,5
527,hyundai,elantra,2019,white,gas,automatic,1.6,-0.7538956006295939,makkah,63000,4
528,lexus,es,2021,gray,gas,automatic,2.5,-0.977744935305687,riyadh,210000,2
529,toyota,fortuner,2020,white,gas,automatic,4.0,-0.5437227861211386,riyadh,125000,3
530,mercedes,c,2020,black,gas,automatic,1.5,-1.1383813551872126,riyadh,199000,3
531,toyota,corolla,2020,white,gas,automatic,1.6,-0.3604689897987737,makkah,56000,3
532,toyota,camry,2015,gray,gas,automatic,2.5,1.65532276974724,eastern,53000,8
533,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.43943208614041585,riyadh,32400,3
534,toyota,fortuner,2018,gray,gas,automatic,4.0,-0.5415237405652702,riyadh,112000,5
535,mercedes,e,2021,white,gas,automatic,2.0,-1.1051256136230276,riyadh,275000,2
536,chevrolet,malibu,2015,white,diesel,automatic,2.0,1.5878082132074214,riyadh,43000,8
537,hyundai,accent,2019,white,gas,automatic,1.4,0.40148100543632237,riyadh,57000,4
538,toyota,land cruiser,2015,white,gas,automatic,4.6,1.713192389638513,eastern,135000,8
539,chevrolet,spark,2020,gray,gas,automatic,1.4,-0.39030077885272496,riyadh,32900,3
540,chevrolet,spark,2019,white,gas,automatic,1.4,-0.0610805112912722,riyadh,33300,4
541,mercedes,e,2021,gray,gas,automatic,2.0,-1.030290550166963,riyadh,228000,2
542,chevrolet,silverado,2020,white,gas,automatic,6.2,-0.43762848298713786,riyadh,180000,3
543,toyota,rav4,2019,white,gas,automatic,2.0,-0.40669717115525233,riyadh,93000,4
544,hyundai,accent,2020,white,gas,automatic,1.4,-0.38940379974441025,riyadh,47000,3
545,hyundai,sonata,2018,gray,gas,automatic,2.5,-0.061475953693862564,riyadh,64000,5
546,hyundai,h1,2018,white,gas,automatic,2.4,0.690829104892688,eastern,58000,5
