Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
ford,vego,2016,gray,gas,automatic,1.5,165200,eastern,19000
ford,edge,2007,other,gas,automatic,3.5,372400,eastern,19000
kia,rio,2013,blue,gas,automatic,1.6,300000,eastern,19000
nissan,pathfinder,2005,gray,gas,manual,3.5,302000,makkah,19000
ford,crown victoria,2006,green,gas,automatic,4.6,320000,makkah,19500
ford,fusion,2012,gray,gas,automatic,2.5,240000,makkah,19500
kia,carnival,2009,other,gas,automatic,3.5,126000,eastern,20000
chevrolet,aveo,2017,white,gas,automatic,1.5,118000,riyadh,20000
toyota,camry,2007,yellow,gas,manual,2.5,192000,riyadh,20000
nissan,sunny,2016,white,gas,automatic,1.5,211000,riyadh,20000
nissan,sunny,2014,red,gas,automatic,1.5,139740,riyadh,20000
gmc,suburban,2005,black,gas,automatic,5.3,260000,madinah,20000
hyundai,accent,2014,other,gas,manual,1.4,252000,makkah,20000
chevrolet,malibu,2016,black,gas,automatic,2.5,170,riyadh,20000
nissan,maxima,2011,black,gas,automatic,3.5,355000,makkah,20000
chevrolet,traverse,2011,gray,gas,automatic,3.6,100000,aseer,20000
toyota,hilux,2011,white,gas,manual,1.4,300000,tabouk,20000
kia,picanto,2017,red,gas,automatic,1.4,148000,makkah,20000
chevrolet,aveo,2017,gray,gas,automatic,1.6,118000,riyadh,20000
ford,explorer,2010,other,gas,automatic,6.6,190000,makkah,20000
toyota,land cruiser,1987,brown,gas,manual,1,388528,aseer,20000
chevrolet,suburban,1999,yellow,gas,automatic,5.3,70000,madinah,20000
nissan,sunny,2016,white,gas,automatic,1.5,200000,makkah,20000
kia,rio,2016,gray,gas,automatic,1.4,119000,eastern,20000
chevrolet,spark,2017,white,gas,automatic,1.4,108,eastern,20000
hyundai,accent,2014,white,gas,automatic,1.6,324000,makkah,20000
gmc,yukon,2006,yellow,gas,automatic,5.3,377000,riyadh,20000
ford,vego,2016,gray,gas,automatic,1.5,58478,eastern,20000
chevrolet,caprice,2010,white,gas,automatic,3.5,250000,eastern,20000
ford,crown victoria,2010,other,gas,automatic,5.8,500000,qassim,20000
nissan,maxima,2011,other,gas,automatic,3.5,34000,eastern,20000
kia,rio,2014,other,gas,automatic,1.4,203331,makkah,20000
mercedes,s,2005,gray,gas,automatic,5,350000,riyadh,20000
hyundai,accent,2015,gray,gas,automatic,1.2,150,riyadh,20000
toyota,innova,2008,yellow,gas,automatic,2.7,90000,eastern,20000
hyundai,elantra,2013,blue,gas,automatic,2,300000,aseer,20000
ford,ranger,2011,white,gas,manual,2.2,150000,riyadh,20000
gmc,yukon,2005,brown,gas,automatic,5.3,409000,riyadh,20000
toyota,camry,2010,green,gas,manual,2.4,390000,eastern,20000
ford,expedition,2006,gray,gas,automatic,5.4,155000,riyadh,20000
gmc,acadia,2008,yellow,gas,automatic,3.6,220000,riyadh,20000
chevrolet,malibu,2015,red,gas,automatic,2.5,218000,makkah,20000
toyota,land cruiser,1995,gray,gas,manual,4.6,300000,tabouk,20000
toyota,corolla,2012,white,gas,manual,1.6,185000,madinah,20000
chevrolet,malibu,2013,red,gas,automatic,2.4,233000,aseer,20000
toyota,yaris,2016,gray,gas,automatic,1.3,120000,riyadh,20000
toyota,camry,2008,gray,gas,manual,2.5,298000,riyadh,20000
ford,flex,2010,black,gas,automatic,3.5,248000,madinah,20000
gmc,acadia,2011,black,gas,automatic,3.6,253000,eastern,20000
nissan,sunny,2016,other,gas,automatic,1.5,146000,riyadh,20000
nissan,patrol,1998,white,gas,automatic,4.5,595000,makkah,20000
toyota,camry,2006,blue,gas,automatic,2.4,240000,riyadh,20000
toyota,camry,2010,other,gas,manual,2,550000,makkah,20000
ford,crown victoria,2007,yellow,gas,automatic,8.1,400000,eastern,20500
ford,focus,2014,black,gas,automatic,1.5,75000,riyadh,21000
chevrolet,spark,2017,white,gas,automatic,1.4,101000,riyadh,21000
kia,rio,2016,gray,gas,automatic,1.4,188000,eastern,21000
kia,cerato,2014,white,gas,automatic,1.6,155000,riyadh,21000
ford,explorer,2010,gray,gas,automatic,3.5,250000,makkah,21000
ford,crown victoria,2009,blue,gas,automatic,4,377000,eastern,21000
kia,rio,2016,white,gas,automatic,1.4,237000,eastern,21000
kia,rio,2015,white,gas,automatic,1.6,182000,riyadh,21000
nissan,vtc,1998,other,gas,manual,4,415000,eastern,21000
toyota,corolla,2012,gray,gas,automatic,1.6,254000,eastern,21000
hyundai,elantra,2012,other,gas,automatic,2,289000,aseer,21000
toyota,corolla,2013,white,gas,automatic,1.6,190000,makkah,21000
hyundai,santa fe,2009,gray,gas,automatic,2.7,260000,riyadh,21000
chevrolet,malibu,2013,yellow,gas,automatic,2.5,220000,makkah,21000
mercedes,cls,2007,gray,gas,automatic,6.3,340000,eastern,21000
hyundai,sonata,2011,white,gas,automatic,2,336000,riyadh,21000
hyundai,accent,2014,black,gas,automatic,1.4,101231,riyadh,21500
nissan,sunny,2017,white,gas,automatic,1.5,106475,riyadh,21500
nissan,sunny,2017,white,gas,automatic,1.5,109763,riyadh,21500
ford,crown victoria,2011,brown,gas,automatic,4.6,300000,riyadh,22000
gmc,safari,2005,other,gas,automatic,5.3,84000,eastern,22000
hyundai,accent,2016,white,gas,automatic,1.4,111,riyadh,22000
ford,crown victoria,2009,black,gas,automatic,4.6,140000,riyadh,22000
gmc,yukon,2008,black,gas,automatic,1.6,250000,riyadh,22000
hyundai,accent,2015,white,gas,automatic,1.4,500000,makkah,22000
nissan,maxima,2010,black,gas,automatic,3,280000,riyadh,22000
chevrolet,aveo,2016,white,gas,automatic,1.6,56000,riyadh,22000
chevrolet,malibu,2013,gray,gas,automatic,2.5,168000,makkah,22000
gmc,yukon,2010,white,gas,automatic,5.3,360000,jizan,22000
lexus,is,2008,brown,gas,automatic,2,400000,riyadh,22000
kia,rio,2015,red,gas,automatic,1.6,150,riyadh,22000
ford,expedition,2008,black,gas,automatic,1.8,299000,eastern,22000
toyota,corolla,2012,gray,gas,automatic,1.6,254000,eastern,22000
ford,crown victoria,2006,white,gas,automatic,4.6,234000,makkah,22000
ford,crown victoria,2009,gray,gas,automatic,4.6,260000,riyadh,22000
toyota,camry,2010,gray,gas,automatic,2.5,400000,riyadh,22000
toyota,camry,2007,red,gas,automatic,1.1,100000,northern borders,22000
kia,sorento,2010,black,gas,automatic,3.3,213000,makkah,22000
toyota,camry,2014,white,gas,automatic,2.5,542966,riyadh,22000
nissan,sentra,2014,gray,gas,automatic,1.4,191000,madinah,22000
ford,crown victoria,2008,brown,gas,automatic,1.3,278000,aseer,22000
kia,rio,2014,gray,gas,automatic,1.6,141000,makkah,22000
gmc,acadia,2011,black,gas,automatic,3.6,187000,eastern,22000
toyota,camry,2005,blue,gas,manual,1.6,360000,najran,22000
nissan,altima,2011,gray,gas,automatic,2.5,18500,aseer,22000
nissan,sunny,2017,white,gas,automatic,1.5,106646,riyadh,22500
kia,picanto,2017,white,gas,automatic,1,141000,madinah,22500
hyundai,accent,2016,white,gas,automatic,1.4,115,riyadh,22500
nissan,pathfinder,2010,white,gas,automatic,3.5,400000,hail,22500
kia,picanto,2017,red,gas,automatic,1,158000,madinah,22500
ford,focus,2014,blue,gas,automatic,1.6,98000,eastern,23000
hyundai,accent,2017,white,gas,automatic,1.4,117000,makkah,23000
toyota,camry,2004,yellow,gas,automatic,3.5,322000,riyadh,23000
toyota,yaris,2014,other,gas,automatic,1.4,201000,riyadh,23000
chevrolet,traverse,2011,other,gas,automatic,3.6,320000,riyadh,23000
gmc,yukon,2005,gray,gas,automatic,6,195000,makkah,23000
ford,taurus,2010,gray,gas,automatic,3.5,318000,riyadh,23000
ford,crown victoria,2011,black,gas,automatic,4.6,342000,najran,23000
kia,rio,2016,white,gas,automatic,1.4,154000,eastern,23000
nissan,sunny,2016,white,gas,automatic,1.5,156103,qassim,23000
ford,taurus,2010,black,gas,automatic,3,360000,riyadh,23000
toyota,yaris,2016,gray,gas,manual,1.5,134000,eastern,23000
nissan,sunny,2018,brown,gas,automatic,1.5,106,makkah,23000
hyundai,elantra,2013,brown,gas,automatic,2,189000,aseer,23000
hyundai,accent,2017,white,gas,automatic,1.4,204000,riyadh,23000
hyundai,sonata,2011,black,gas,automatic,2.4,29000,riyadh,23000
nissan,sunny,2016,white,gas,automatic,1.5,158000,qassim,23000
toyota,camry,2009,white,gas,automatic,2.4,520000,makkah,23000
nissan,sunny,2018,gray,gas,automatic,1.5,105000,riyadh,23000
hyundai,accent,2016,white,gas,automatic,1.6,214000,riyadh,23500
toyota,corolla,2014,white,gas,manual,2,276,riyadh,23900
nissan,sunny,2018,white,gas,automatic,1.5,108708,riyadh,24000
nissan,sunny,2018,gray,gas,automatic,1.5,124758,riyadh,24000
chevrolet,cruze,2014,gray,gas,automatic,1.8,135020,riyadh,24000
kia,rio,2014,white,gas,automatic,1.4,78000,eastern,24000
hyundai,accent,2016,white,gas,automatic,1.6,147000,eastern,24000
lexus,es,2007,black,gas,automatic,6.1,240000,eastern,24000
ford,ranger,2011,white,gas,manual,2.5,168000,riyadh,24000
hyundai,accent,2017,white,gas,automatic,1.4,138000,makkah,24000
nissan,sunny,2018,gray,gas,automatic,1.5,88000,makkah,24000
nissan,datsun,2014,white,gas,manual,2.4,282,riyadh,24000
hyundai,accent,2016,gray,gas,automatic,1.4,151000,eastern,24000
hyundai,accent,2015,white,gas,automatic,1.4,176000,eastern,24000
hyundai,accent,2015,white,gas,automatic,1.4,105000,eastern,24000
chevrolet,traverse,2011,brown,gas,automatic,3.6,138000,eastern,24000
kia,cerato,2014,red,gas,automatic,1.6,223,tabouk,24000
hyundai,accent,2017,gray,gas,automatic,1.4,174000,makkah,24000
hyundai,azera,2012,other,gas,automatic,3,380000,aseer,24000
toyota,camry,2009,white,gas,automatic,1.6,300000,aseer,24000
toyota,yaris,2014,red,gas,automatic,1.5,375000,riyadh,24000
hyundai,sonata,2012,white,gas,automatic,2.4,271800,eastern,24000
kia,cerato,2014,gray,gas,automatic,1.6,160000,eastern,24000
hyundai,accent,2017,white,gas,automatic,1.4,156000,riyadh,24000
hyundai,accent,2017,white,gas,automatic,1.4,158000,riyadh,24000
ford,flex,2012,black,gas,automatic,6,255000,riyadh,24000
nissan,sunny,2017,white,gas,automatic,1.5,58000,madinah,24500
nissan,sunny,2017,black,gas,automatic,1.5,158218,riyadh,24500
nissan,sunny,2017,gray,gas,automatic,1.5,152973,riyadh,24500
nissan,sunny,2018,other,gas,automatic,1.5,106000,makkah,24500
hyundai,accent,2017,white,gas,automatic,1.4,183000,eastern,24500
ford,expedition,2009,gray,gas,automatic,5.4,318500,riyadh,24500
toyota,yaris,2015,white,gas,automatic,1.4,193000,eastern,25000
chevrolet,spark,2019,gray,gas,automatic,1.4,63744,riyadh,25000
nissan,sunny,2018,gray,gas,automatic,1.5,105499,riyadh,25000
chevrolet,spark,2019,white,gas,automatic,1.4,96342,riyadh,25000
kia,rio,2016,red,gas,automatic,1.4,157000,riyadh,25000
ford,flex,2012,gray,gas,automatic,3.5,282000,eastern,25000
kia,optima,2015,white,gas,manual,2.4,104000,riyadh,25000
nissan,sunny,2016,white,gas,automatic,1.5,130000,eastern,25000
hyundai,veloster,2013,yellow,gas,automatic,2,248000,riyadh,25000
nissan,armada,2006,gray,gas,automatic,5.6,266000,makkah,25000
ford,crown victoria,2011,gray,gas,automatic,4.6,129000,eastern,25000
gmc,suburban,2005,other,gas,automatic,5.3,420000,eastern,25000
toyota,yaris,2016,white,gas,automatic,1.4,128000,eastern,25000
lexus,es,2007,other,gas,automatic,3.5,250000,aseer,25000
nissan,bus urvan,2009,white,gas,manual,2.5,173000,eastern,25000
kia,rio,2016,other,gas,automatic,1.4,270000,riyadh,25000
kia,rio,2016,gray,gas,automatic,1.4,270000,riyadh,25000
toyota,hilux,2005,white,diesel,manual,2.8,533000,riyadh,25000
ford,expedition,2007,yellow,gas,automatic,3.5,241271,tabouk,25000
kia,cerato,2014,gray,gas,automatic,1.6,175000,eastern,25000
toyota,corolla,2014,white,gas,automatic,1.6,275000,makkah,25000
mercedes,e,2008,blue,gas,automatic,3.5,243000,eastern,25000
ford,eco-sport,2016,black,gas,automatic,1.5,217000,riyadh,25000
ford,taurus,2010,gray,gas,automatic,4.4,10000,aseer,25000
toyota,corolla,2013,white,gas,automatic,1.6,233000,eastern,25000
kia,cerato,2015,gray,gas,automatic,1.6,141000,eastern,25000
hyundai,elantra,2014,white,gas,automatic,1.6,410000,riyadh,25000
nissan,sunny,2018,white,gas,automatic,1.5,92904,riyadh,25000
hyundai,tucson,2011,white,gas,automatic,2,190000,makkah,25000
toyota,camry,2009,white,gas,manual,2.5,374000,eastern,25000
toyota,yaris,2016,gray,gas,automatic,1.5,223000,eastern,25000
ford,taurus,2012,brown,gas,automatic,3.5,237000,riyadh,25000
ford,expedition,2007,black,gas,automatic,5.4,250000,riyadh,25000
toyota,yaris,2015,white,gas,automatic,1.3,200000,makkah,25000
hyundai,accent,2016,white,gas,automatic,1.4,151000,makkah,25000
chevrolet,cruze,2016,white,gas,automatic,1.8,154000,riyadh,25000
ford,crown victoria,2011,black,gas,automatic,4.6,150000,makkah,25000
kia,cerato,2014,other,gas,automatic,1.6,187,riyadh,25000
ford,taurus,2010,gray,gas,automatic,3.5,337000,riyadh,25000
hyundai,accent,2016,white,gas,automatic,1.4,178000,eastern,25000
hyundai,veloster,2013,white,gas,automatic,2,149675,makkah,25000
chevrolet,cruze,2016,gray,gas,automatic,1.6,136000,makkah,25000
toyota,corolla,2011,white,gas,automatic,1.4,283971,makkah,25000
ford,crown victoria,2011,brown,gas,automatic,8,400000,makkah,25000
toyota,camry,2009,white,gas,manual,2.5,350000,makkah,25000
toyota,camry,2001,white,gas,manual,4,350000,makkah,25000
chevrolet,caprice,2008,white,gas,automatic,3.5,255000,eastern,25000
gmc,suburban,2005,gray,gas,automatic,5.3,400000,riyadh,25000
nissan,sentra,2015,other,gas,automatic,1.5,17100,makkah,25000
ford,crown victoria,2011,blue,gas,automatic,4.6,312338,riyadh,25000
hyundai,sonata,2011,gray,gas,automatic,2.4,186000,makkah,25000
kia,rio,2016,red,gas,automatic,1.6,80000,makkah,25000
nissan,armada,2009,white,gas,automatic,3.2,275475,riyadh,25000
toyota,camry,2007,white,gas,automatic,2.5,420000,madinah,25000
lexus,es,2007,gray,gas,automatic,3.5,196000,makkah,25000
nissan,patrol,2004,white,gas,manual,4.8,350000,eastern,25000
hyundai,accent,2017,white,gas,automatic,1.4,133000,riyadh,25000
hyundai,elantra,2015,blue,gas,automatic,2,300,riyadh,25000
toyota,innova,2007,gray,gas,automatic,2.7,199800,makkah,25000
toyota,camry,2009,white,gas,automatic,2.5,350000,makkah,25000
ford,explorer,2010,green,gas,automatic,6,165000,eastern,25000
ford,edge,2010,blue,gas,automatic,3.5,187200,eastern,25000
hyundai,accent,2015,white,gas,automatic,1.4,105000,riyadh,25000
kia,cerato,2015,white,gas,automatic,1.6,120000,northern borders,25000
toyota,rav4,2011,other,gas,manual,1.4,135000,riyadh,25000
kia,cadenza,2012,black,gas,automatic,3.6,147000,riyadh,25000
nissan,sunny,2018,white,gas,automatic,1.5,90418,riyadh,25500
ford,expedition,2012,white,gas,automatic,2.1,215000,riyadh,25500
hyundai,accent,2015,gray,gas,automatic,1.4,181802,eastern,25500
kia,rio,2017,white,gas,automatic,1.4,131000,riyadh,25500
nissan,sunny,2018,gray,gas,automatic,1.5,106036,riyadh,25900
nissan,sunny,2019,gray,gas,automatic,1.5,104688,riyadh,26000
nissan,sunny,2019,gray,gas,automatic,1.5,86754,riyadh,26000
nissan,sunny,2019,gray,gas,automatic,1.5,105509,riyadh,26000
nissan,sunny,2019,gray,gas,automatic,1.5,96341,riyadh,26000
nissan,sunny,2019,white,gas,automatic,1.5,87775,riyadh,26000
nissan,sunny,2019,white,gas,automatic,1.5,89136,riyadh,26000
kia,rio,2017,white,gas,automatic,1.4,170000,makkah,26000
ford,fusion,2015,gray,gas,automatic,2.5,400000,riyadh,26000
ford,crown victoria,2010,blue,gas,automatic,3.5,280000,riyadh,26000
hyundai,h1,2013,white,gas,automatic,2.4,318000,riyadh,26000
hyundai,accent,2017,gray,gas,automatic,1.4,168000,eastern,26000
toyota,yaris,2016,white,gas,automatic,1.5,133300,eastern,26000
kia,rio,2017,black,gas,automatic,1.4,147000,makkah,26000
toyota,yaris,2016,white,gas,automatic,1.5,190000,eastern,26000
chevrolet,spark,2019,white,gas,automatic,1.4,90000,riyadh,26000
ford,vego,2017,white,gas,automatic,1.4,93000,riyadh,26000
nissan,sunny,2018,white,gas,automatic,1.5,99000,eastern,26000
toyota,yaris,2017,white,gas,automatic,1.5,250000,aseer,26000
hyundai,accent,2016,white,gas,automatic,1.4,98000,eastern,26000
chevrolet,spark,2019,white,gas,automatic,1.4,58000,riyadh,26000
ford,crown victoria,2011,gray,gas,automatic,4,327000,madinah,26000
ford,taurus,2011,blue,gas,automatic,4.5,301515,eastern,26000
nissan,sunny,2019,gray,gas,automatic,1.5,71913,riyadh,26500
nissan,sunny,2019,gray,gas,automatic,1.5,88795,riyadh,26500
kia,rio,2016,gray,gas,automatic,1.4,272232,riyadh,26500
toyota,yaris,2015,gray,gas,automatic,1.5,193265,eastern,26500
toyota,yaris,2016,white,gas,automatic,1.5,160,madinah,26500
kia,rio,2017,gray,gas,automatic,1.4,12000,eastern,26500
nissan,sunny,2019,gray,gas,automatic,1.5,93762,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,87537,riyadh,26800
nissan,sunny,2019,white,gas,automatic,1.5,99104,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,106007,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,88564,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,105739,riyadh,26800
nissan,patrol,1992,white,gas,manual,4.6,357000,eastern,27000
nissan,sunny,2017,white,gas,automatic,1.5,145161,riyadh,27000
nissan,sunny,2018,gray,gas,automatic,1.5,117081,riyadh,27000
ford,expedition,2008,blue,gas,automatic,5.4,346000,eastern,27000
hyundai,accent,2017,white,gas,automatic,1.4,183000,riyadh,27000
hyundai,accent,2017,brown,gas,automatic,1.4,112000,riyadh,27000
hyundai,accent,2017,white,gas,automatic,1.4,110000,riyadh,27000
chevrolet,tahoe,2008,black,gas,automatic,5.7,330000,riyadh,27000
chevrolet,caprice,2009,black,gas,automatic,3.5,320000,makkah,27000
toyota,yaris,2017,white,gas,automatic,1.3,100000,makkah,27000
hyundai,elantra,2015,gray,gas,automatic,2,270000,makkah,27000
chevrolet,spark,2020,white,gas,automatic,1.4,16000,riyadh,27000
gmc,yukon,2003,gray,gas,automatic,5.3,222000,riyadh,27000
nissan,datsun,2007,white,gas,manual,1.6,432000,madinah,27000
kia,rio,2016,blue,gas,automatic,1.4,103000,eastern,27000
ford,crown victoria,2008,gray,gas,automatic,4.6,171000,riyadh,27000
kia,cerato,2015,white,gas,automatic,1.6,170000,riyadh,27000
toyota,corolla,2013,gray,gas,automatic,1.6,186000,madinah,27000
chevrolet,captiva,2012,black,gas,automatic,1.9,50000,madinah,27000
toyota,camry,2016,white,gas,automatic,2.5,180000,riyadh,27000
nissan,sunny,2018,brown,gas,automatic,1.5,114000,tabouk,27000
hyundai,sonata,2011,white,gas,automatic,2.5,261240,riyadh,27000
chevrolet,malibu,2015,gray,gas,automatic,2.5,176000,makkah,27000
hyundai,sonata,2013,white,gas,automatic,1.6,181000,aseer,27000
chevrolet,malibu,2015,white,gas,automatic,2.5,190217,aseer,27000
hyundai,accent,2017,brown,gas,automatic,1.4,62000,riyadh,27000
hyundai,accent,2018,white,gas,automatic,1.4,90000,riyadh,27000
hyundai,accent,2018,white,gas,automatic,1.4,68000,riyadh,27000
chevrolet,malibu,2014,black,gas,automatic,2.6,138,makkah,27000
hyundai,accent,2018,white,gas,manual,1.4,130000,riyadh,27000
hyundai,accent,2018,white,gas,automatic,1.4,74000,riyadh,27000
chevrolet,spark,2018,white,gas,automatic,1.4,218000,makkah,27000
ford,vego,2019,black,gas,automatic,1.5,26315,makkah,27499
nissan,sunny,2019,gray,gas,automatic,1.5,72418,riyadh,27500
nissan,sunny,2019,white,gas,automatic,1.5,112963,riyadh,27500
nissan,sunny,2019,white,gas,automatic,1.5,55526,riyadh,27500
nissan,sunny,2019,gray,gas,automatic,1.5,98659,riyadh,27500
nissan,sunny,2019,gray,gas,automatic,1.5,95623,riyadh,27500
kia,rio,2017,white,gas,automatic,1.4,180818,riyadh,27500
kia,rio,2017,white,gas,automatic,1.4,144024,riyadh,27500
ford,vego,2019,white,gas,automatic,1.5,51419,makkah,27500
ford,vego,2019,white,gas,automatic,1.5,47856,makkah,27500
nissan,sunny,2019,gray,gas,automatic,1.5,98000,madinah,27500
hyundai,accent,2016,white,gas,automatic,1.4,159626,eastern,27500
toyota,yaris,2015,black,gas,automatic,1.5,204000,riyadh,27500
hyundai,accent,2017,white,gas,automatic,1.4,102000,eastern,27500
nissan,datsun,2015,white,gas,manual,2.4,108500,riyadh,27500
